street_number,street_name,zip_code,latitude,longitude,people_count
550,BRIDGE RD,01062,42.339988924721,-72.658035826244,1
136,CHESTERFIELD RD,010539715,42.34229864196,-72.699772172002,2
151,MAPLE RIDGE RD,01062,42.304419228949,-72.679444715697,2
12,HUBBARD AVE,01060,42.332169405339,-72.622706020541,1
12,FLORENCE HTS,01062,42.323839700794,-72.676671922286,4
45,OLANDER DR,01060,42.312816512917,-72.645766731652,2
27,FAIRFIELD AVE,01062,42.33563037698,-72.66499280588,1
138,WEST ST,01060,42.312704865966,-72.641072865874,2
260,PROSPECT ST,01060,42.328849878315,-72.642601892651,2
71,MARKET ST,01060,42.323108651826,-72.630033899392,2
72,DRYADS GRN,01060,42.319897167534,-72.645795397761,2
56,CHESTNUT AVE,01053,42.35691307688,-72.697347790328,1
208,BRIDGE ST,01060,42.326827450808,-72.625391079404,2
47,GOLDEN DR,010623405,42.322848980465,-72.692324683393,2
101,BRIDGE RD,010621059,42.343931604337,-72.676515240537,2
166,NORTH ST,01060,42.328318214197,-72.628877699668,1
49,GLEASON RD,01060,42.336854805395,-72.644700637387,2
3109,HATHAWAY FARMS,01060,42.3253327,-72.6361794,2
95,CHESTERFIELD RD,01053,42.342654160383,-72.697603186917,1
65,NONOTUCK ST,01062,42.330034995605,-72.663606942009,2
1015,RYAN RD,01062,42.308984097237,-72.712899238203,1
80,WILLIAMS ST,01060,42.316694651878,-72.622673414938,2
306,SYLVESTER RD,01062,42.31958494164,-72.719236459918,2
3,HAMPTON AVE,010603879,42.318503047488,-72.628737721885,1
19,HILLSIDE RD,010602119,42.326243902709,-72.640702050478,2
31,HIGHLAND AVE,01060,42.325658007677,-72.630432039793,2
783,BRIDGE RD,010601528,42.337692283251,-72.643690282779,1
62,LADYSLIPPER LN,01062,42.30292234677,-72.701188043086,2
97,SOUTH ST,01060,42.314083144215,-72.633828051683,11
18,CHERRY ST,01060,42.323660306783,-72.629633579696,4
15,DICKINSON ST,01060,42.332327865219,-72.652175786277,4
67,CHERRY ST,01060,42.32451500945,-72.62773398898,1
809,PARK HILL RD,01062,42.290681080097,-72.705369104028,2
223,PROSPECT ST,01060,42.328396040168,-72.639752045572,2
122,CARDINAL WAY,01062,42.306587543481,-72.691780949334,2
115,MILTON ST,01062,42.322872198337,-72.655406087942,1
20,REVELL AVE,010604220,42.308919598492,-72.637999138161,2
126,WILLIAMS ST,01060,42.314894763899,-72.622708367474,3
64,KENSINGTON AVE,01060,42.320052819476,-72.645710405263,3
24,FORT HILL TER,01060,42.313328353834,-72.634540094358,3
206,GLENDALE RD,01062,42.291520276243,-72.715934744438,1
40,SOUTH PARK TER,010604115,42.305756477781,-72.644557893576,2
328,ROCKY HILL RD,01062,42.302636523872,-72.66717687839,2
202,NORTH MAIN ST,01062,42.340560151423,-72.678423380795,2
40,CRESTVIEW DR,01062,42.320147870258,-72.677713182139,2
348,WESTHAMPTON RD,01062,42.301654793463,-72.689174512722,1
6,GREGORY LN,01062,42.321204283424,-72.69415579396,2
69,STATE ST,010603050,42.320234371498,-72.63410364866,2
57,CRESCENT ST,010602160,42.325144741836,-72.637840971648,2
18,OLIVE ST,01060,42.309378214325,-72.636651495768,2
86,BEACON ST,01062,42.331970628506,-72.668519407822,2
159,ROUND HILL RD,01060,42.325708215277,-72.639751710296,1
98,MAIN ST N,010603158,42.338009467894,-72.675290814509,3
17,HAWTHORNE TER,010629767,42.299238332687,-72.686513090826,2
14,HOCKANUM RD,01060,42.314652904083,-72.623431474261,2
59,COOLIDGE AVE,01060,42.332512518546,-72.625085978129,2
142,GROVE ST,010603608,42.307737331049,-72.648772230674,1
134,EMERSON WAY,01062,42.310231827344,-72.679821146969,2
96,PLEASANT ST,010603972,42.318705889545,-72.62810530729,1
8,HAMPSHIRE HTS,01060,42.3253327,-72.6361794,6
33,MIDDLE ST,010621919,42.333995486765,-72.669732101573,2
104,PINE ST,01062,42.331824490024,-72.672777414635,2
1019,HATHAWAY FARMS,01060,42.3253327,-72.6361794,2
38,FRUIT ST,01060,42.314054226649,-72.629669538061,1
66,EMILY LN,01060,42.341694013375,-72.648666451056,1
47,FINN ST,010602237,42.325704569149,-72.63674738474,1
342,GLENDALE RD,010629798,42.287852690689,-72.712917091657,2
308,BROOKSIDE CIR,01062,42.312584585656,-72.689398477175,1
66,LAKE ST,01062,42.340952801677,-72.673759019316,2
368,CHESTERFIELD RD,01053,42.341802181835,-72.709935648697,2
5,FLORENCE HTS,010622660,42.323795,-72.676687,1
115,MARKET ST,010603211,42.324468741345,-72.630499933209,2
22,DEWEY CT,01060,42.313920535293,-72.632194167297,4
280,ELM ST,01060,42.323299675399,-72.647025525871,6
36,HAWLEY ST,01060,42.320134291574,-72.626147881442,8
154,NORTH ST,01060,42.32809370492,-72.629266368518,3
5155,HATHAWAY FARMS,01060,42.3253327,-72.6361794,3
206,GROVE ST,01060,42.307454902822,-72.651681002533,2
57,WALNUT ST,010603217,42.324920819292,-72.628182169342,3
160,SOUTH ST,01060,42.311620457243,-72.63457806438,2
114,WILLIAMS ST,01060,42.315316918453,-72.622697387181,2
46,UPLAND RD,01053,42.355689654292,-72.69667497496,2
468,ELM ST,01060,42.326845974814,-72.654153328694,2
12,LAWN AVE,01060,42.328566947174,-72.638873789757,2
491,BRIDGE RD,010624519,42.337988876895,-72.661589082639,3
26,LAUREL LN,01060,42.354387148448,-72.643532367723,2
91,PINES EDGE DR,01060,42.346381341268,-72.646176103803,2
3,FRUIT ST,010603807,42.315072921251,-72.631871212568,4
274,BRIDGE ST,01060,42.329080715929,-72.624404697038,1
3,VALLEY ST,01060,42.314114241076,-72.622412318654,1
23,ELIZABETH ST,01060,42.327379985865,-72.625655025535,3
8,WEST ST,010603725,42.317403299882,-72.635222800372,1
22,BRIGHT ST,01060,42.322807322407,-72.633514400867,3
185,CARDINAL WAY,01062,42.307885145912,-72.68973216074,3
23,CENTER ST,01060,42.319266010224,-72.631352959495,1
5,POMEROY TER,010603338,42.322613071801,-72.624998135783,3
91,CHESTNUT ST,010621404,42.33720504322,-72.666787958083,2
25,ICE POND DR,01062,42.3061106551,-72.663403261762,2
25,GREGORY LN,010623455,42.321398031116,-72.693117695252,2
119,TURKEY HILL RD,01062,42.311089505586,-72.720638752319,2
30,HIGH ST,01062,42.336288356379,-72.664580667701,2
120,CHESTNUT ST,01062,42.338276879088,-72.667103872014,1
67,WATER ST,01053,42.351134006098,-72.702569045454,1
43,GRAVES AVE,01060,42.322541196981,-72.627383541608,3
89,OAK ST,01062,42.341674986455,-72.674628641771,2
15,HAMPDEN ST,01060,42.307347614461,-72.6410619694,2
39,STILSON AVE,01062,42.338403781102,-72.667555069862,1
100,DAMON RD,01060,42.339470671648,-72.6331635344,2
32,BEDFORD TER,010602175,42.320248159729,-72.634952316356,3
50,NORTHERN AVE,01060,42.32993072473,-72.629607931073,2
67,WINTERBERRY LN,01062,42.308013640488,-72.684625402412,1
27,WILSON AVE,01060,42.31580537386,-72.629398886407,2
1048,HATHAWAY FARMS,01060,42.3253327,-72.6361794,1
162,MAIN ST L,01053,42.349417685694,-72.701049322589,2
183,MAIN ST L,01053,42.35102994477,-72.700853353693,2
178,WEST FARMS RD,01062,42.303283481069,-72.715944718903,2
38,MYRTLE ST,01060,42.324350053596,-72.634915100706,3
33,TRUMBULL RD,01060,42.321946920046,-72.634836981369,3
2,FLORENCE HTS,01062,42.330343826828,-72.679715283532,6
95,STRAW AVE,01062,42.337653642678,-72.662520647357,2
3,RIVERBANK RD,01060,42.333672783493,-72.619852569243,2
86,LAUREL PARK,01060,42.358682161364,-72.641484836415,1
851,BURTS PIT RD,01062,42.311902592104,-72.685257397911,2
292,ELM ST,01060,42.323483364807,-72.647527769509,2
418,RYAN RD,01062,42.319974616319,-72.690967820907,1
23,WEST CENTER ST,01062,42.333413950323,-72.673498006851,2
39,DAY AVE,01060,42.330412516524,-72.625338943966,2
65,SHERMAN AVE,010601811,42.332034498608,-72.625673717179,1
16,WILLOW ST,010622615,42.328411504779,-72.674466954858,1
3,BERKSHIRE TER,010621913,42.332337378679,-72.663933500957,2
195,MAIN ST N,01060,42.340493613266,-72.677700695985,3
13,WRIGHT AVE,01060,42.313137749356,-72.625257890963,3
40,GRANT AVE,010602322,42.328100075167,-72.626374360466,2
372,SOUTH ST,01060,42.306723749408,-72.644033102619,3
75,HAWLEY ST,010603301,42.318995693847,-72.62541480019,1
245,SOUTH ST,01060,42.309631138253,-72.63882073231,3
1013,HATHAWAY FARMS,01060,42.3253327,-72.6361794,1
40,FOREST GLEN DR,01062,42.312158617336,-72.697011005458,1
839,FLORENCE RD,01062,42.30312238089,-72.675315874012,1
710,FLORENCE RD,010623607,42.304869127602,-72.672320433274,2
361,SYLVESTER RD,01062,42.321934011915,-72.716397928408,1
256,PLEASANT ST,010605200,42.31706152778,-72.625872452103,2
11,FRUIT ST,010603802,42.314876742808,-72.631696617525,3
66,WOODLAND DR,01062,42.302903822764,-72.712723972608,2
45,ORCHARD ST,01060,42.327781143751,-72.627473563248,2
4144,HATHAWAY FARMS,01060,42.3253327,-72.6361794,2
4134,HATHAWAY FARMS,01060,42.3253327,-72.6361794,1
577,BURTS PIT RD,010623617,42.314084066224,-72.676206535043,2
128,NORTH ST,010602306,42.327541547049,-72.630276387851,2
17,HAWLEY ST,010603359,42.320387047865,-72.627278013447,1
107,LAUREL PARK,01060,42.357883407901,-72.640667433217,1
119,BRIDGE RD,010621059,42.343953271557,-72.675929513143,2
1174,BURTS PIT RD,01062,42.310427419055,-72.698811773536,2
32,ORCHARD ST,01060,42.327181586217,-72.627294022882,3
22,WHITTIER ST,01062,42.299728213018,-72.679121844787,2
63,BELMONT AVE,010603705,42.314378480573,-72.638546727895,2
30,HOLYOKE ST,01060,42.316904073729,-72.624477619596,2
8,ORCHARD ST,01060,42.326463005658,-72.626109743782,1
9,MOUNTAIN ST,01062,42.345230086867,-72.668485712571,1
11,WRIGHT AVE,01060,42.313137749356,-72.625257890963,1
398,PLEASANT ST,01060,42.315321612319,-72.624960836314,3
95,SOUTH ST,010604034,42.314238377062,-72.633824196008,2
57,PINE ST,01062,42.33284280744,-72.669259446053,2
21,LYMAN RD,01060,42.312122449424,-72.632140690755,1
45,MAPLE ST,01062,42.33332325813,-72.671619706169,3
11,VERONA ST,01062,42.338868473814,-72.663248028915,2
7,HIGHLAND AVE,01060,42.325581019896,-72.630828000899,5
201,GROVE ST,01060,42.307885481188,-72.651473801886,2
946,WESTHAMPTON RD,01062,42.298720079613,-72.715832569038,1
82,FOREST GLEN DR,010623521,42.313682573062,-72.6970680024,2
7,FLORENCE HTS,010622651,42.323795,-72.676687,1
126,HIGH ST,01062,42.337044152588,-72.671157528027,1
12,RANDOLPH PL,01060,42.317235200814,-72.627051534423,2
194,MAIN ST N,01060,42.340454036528,-72.678111993092,2
108,STATE ST,01060,42.321671825983,-72.634908311365,1
85,RIVERBANK RD,010602514,42.333667041889,-72.617213946123,2
83,MAYNARD RD,01060,42.321247743592,-72.649186967243,2
37,CLOVERDALE ST,01062,42.347594244567,-72.667228259457,1
106,WATER ST,010535301,42.349888245738,-72.701810734673,3
217,CARDINAL WAY,010629203,42.30840821858,-72.691280382076,3
812,NORTH KING ST,01060,42.363521201705,-72.638992561325,2
97,MOUNTAIN ST,01062,42.348395805968,-72.670430062651,3
876,RYAN RD,01062,42.309877105202,-72.706476940171,2
71,WOODMONT RD,01060,42.328880095076,-72.631685972508,1
212,SOUTH ST,010604023,42.310219589765,-72.636453347577,5
14,HAMPSHIRE HTS,010601604,42.336790013284,-72.642902970613,1
206,KING ST,010602297,42.327149944532,-72.633774910417,1
12,FRUIT ST,01060,42.315120823828,-72.631299985867,9
589,FLORENCE RD,01062,42.311620415333,-72.673662962706,2
4,CENTER CT,01060,42.31999615781,-72.632892212194,2
129,GLENDALE RD,01062,42.29424741226,-72.718160726464,1
235,FLORENCE RD,010622656,42.322172644698,-72.676212570014,4
10,BRIGHT ST,01060,42.322926932165,-72.632937055376,2
47,FINN ST,01060,42.325704569149,-72.63674738474,1
31,MURPHY TER,01060,42.330546040242,-72.643907290252,2
195,MAIN ST N,010603337,42.340493613266,-72.677700695985,1
4,BIXBY CT,01060,42.319523292742,-72.624993525736,2
4,RANDOLPH PL,01060,42.317235200814,-72.627051534423,3
80,DAMON RD,010601837,42.33981068355,-72.63485852286,2
28,SUMMER ST,01060,42.323741736973,-72.634134326425,2
214,EMERSON WAY,01062,42.309624642278,-72.678146526533,2
133,ROUND HILL RD,01060,42.325708215277,-72.639751710296,1
137,CRESCENT ST,01060,42.327034777183,-72.639932675585,2
233,MAIN ST L,01053,42.352573597968,-72.700740281819,2
183,BRIDGE ST,01060,42.32589919694,-72.624892439984,4
1004,HATHAWAY FARMS,01060,42.3253327,-72.6361794,1
117,SOUTH ST,01060,42.313235649985,-72.633644655642,5
2056,HATHAWAY FARMS,01060,42.3253327,-72.6361794,2
2065,HATHAWAY FARMS,01060,42.3253327,-72.6361794,1
70,WASHINGTON AVE,01060,42.320290027335,-72.648237800527,2
4,HIGHLAND AVE,010603206,42.325683591239,-72.630996416636,2
14,PIONEER KNLS,01062,42.322711265796,-72.687550602801,1
337,RIVERSIDE DR,01062,42.321207300909,-72.665054999602,1
89,STRAW AVE,01062,42.337458470062,-72.662556354265,1
103,WEST ST,01060,42.313780096506,-72.638112461492,1
29,GRAVES AVE,01060,42.322233371587,-72.627782855475,5
133,GLENDALE RD,01062,42.294142303194,-72.718522908501,2
163,GROVE ST,010603607,42.307963726254,-72.649955839221,1
24,HOLLY CT,01062,42.318333062492,-72.689433345892,2
923,WESTHAMPTON RD,010629708,42.299703360675,-72.715095799749,2
43,ORCHARD ST,01060,42.327781143751,-72.627473563248,2
5174,HATHAWAY FARMS,01060,42.3253327,-72.6361794,2
11,JEWETT ST,010602807,42.323332783917,-72.648704923991,2
540,COLES MEADOW RD,01060,42.371298392476,-72.647015467587,2
181,MAIN ST N,010603177,42.340095931294,-72.677219385507,1
251,SOUTH ST,010604111,42.309407676714,-72.638968421444,3
91,WHITTIER ST,010629722,42.300489080278,-72.681634068806,2
16,WALNUT ST,01060,42.324431693332,-72.630068265195,2
157,NORTH MAIN ST,010621219,42.339712573374,-72.676458662691,1
24,BRIGHT ST,01060,42.322662692667,-72.633681368378,3
28,MYRTLE ST,010602210,42.324370212073,-72.634427693037,2
1,GLENDALE AVE,010602128,42.32768165056,-72.640176588968,1
10,LAUREL ST,01060,42.308356795604,-72.648411473561,2
63,CENTER ST,01060,42.319833045974,-72.633663682562,2
185,PROSPECT ST,010602138,42.327216161567,-72.638348831161,1
141,NORTH MAIN ST,01062,42.339225668618,-72.676071334945,2
16,RANDOLPH PL,01060,42.316987306027,-72.627354288766,1
29,LYMAN RD,01060,42.312122449424,-72.632140690755,1
1049,HATHAWAY FARMS,01060,42.3253327,-72.6361794,1
139,WATER ST,01053,42.34852723421,-72.702774988815,1
13,CARPENTER AVE,01060,42.325236900861,-72.633949002546,2
14,CONZ ST,010604161,42.315560245102,-72.630396081428,2
86,ISLAND RD,010604235,42.293578913572,-72.622695794619,2
613,WESTHAMPTON RD,01062,42.301603621944,-72.701147390856,2
23,FAIR ST,010602530,42.324975972215,-72.623531386547,2
275,HATFIELD ST,01060,42.339523519547,-72.646254977512,3
2060,HATHAWAY FARMS,010601710,42.333819005794,-72.640486970842,3
121,BRIDGE RD,01062,42.343941411164,-72.675543861778,2
133,SOUTH ST,01060,42.312803688605,-72.633855963421,1
275,MAIN ST N,01060,42.342616005818,-72.680164417094,1
4,WASHINGTON AVE,010602855,42.32256034963,-72.645352414178,2
39,UNION ST,01060,42.322862056234,-72.627994330892,3
888,CHESTERFIELD RD,01062,42.335522376157,-72.732247520579,1
21,PROSPECT ST,010602168,42.321840478309,-72.635929989228,1
12,CALVIN TER,010601619,42.33334408716,-72.649213789333,2
59,LAUREL PARK,010601196,42.359994264487,-72.640056476295,2
5162,HATHAWAY FARMS,010601718,42.333819005794,-72.640486970842,2
8,HEFFERNAN ST,01053,42.350854385808,-72.692230638439,2
16,HIGHLAND AVE,01060,42.326036073419,-72.630444947924,2
31,LEXINGTON AVE,01062,42.322430849225,-72.665412236315,1
53,RIVERSIDE DR,01062,42.32577627633,-72.654799573428,2
10,RANDOLPH PL,01060,42.317235200814,-72.627051534423,1
38,HAYES AVE,01060,42.329378357311,-72.638994237706,2
40,ELIZABETH ST,01060,42.327860939469,-72.626824720123,1
115,WILLIAMS ST,010603325,42.315386111064,-72.623117069073,3
15,STRONG AVE,010603977,42.319654092341,-72.628453826824,2
1018,HATHAWAY FARMS,01060,42.3253327,-72.6361794,2
32,ROCKLAND HTS,01060,42.353146040045,-72.643654911147,2
54,RICK DR,01062,42.348305029957,-72.666739007769,1
69,POMEROY TER,01060,42.319915607721,-72.623655019618,2
1,KINGSLEY AVE,010603902,42.317060144766,-72.626985820302,2
5,KINGSLEY AVE,01060,42.31694116365,-72.627142142796,4
13,DREWSEN DR,01062,42.312215027545,-72.698745053587,2
86,NORTH MAPLE ST,01062,42.339464385221,-72.672234854043,2
422,SYLVESTER RD,010629706,42.323650919052,-72.719015093855,1
40,KEYES ST,01062,42.337084469542,-72.670619074568,1
305,WESTHAMPTON RD,01062,42.303165841058,-72.687239969469,2
104,WATER ST,01053,42.349888245738,-72.701810734673,2
135,MAIN ST N,01060,42.339059078292,-72.675856674405,1
15,SWAN ST,01060,42.332987185723,-72.622980695508,2
13,MAPLE AVE,01060,42.315880769079,-72.630451653446,1
265,STATE ST,01060,42.327531572584,-72.635308044327,4
57,MIDDLE ST,01062,42.333943309418,-72.67117462711,2
6203,HATHAWAY FARMS,01060,42.3253327,-72.6361794,2
11,CHERRY ST,01060,42.323346739785,-72.629569122861,1
37,HATFIELD ST,01060,42.334296858094,-72.654303616217,2
44,RYAN RD,01062,42.328631990742,-72.679783931319,1
46,WINTHROP ST,01060,42.30785756945,-72.637602841778,2
10,WARD AVE,01060,42.318673744946,-72.650282146712,2
72,WEST ST,01060,42.314711996501,-72.63705298893,5
44,WATER ST,01053,42.352182037361,-72.702299064352,1
12,WILDER PL,01062,42.335367730044,-72.668637760295,2
581,BURTS PIT RD,01062,42.313871291612,-72.676919164451,1
14,LINDEN ST,01060,42.325766385685,-72.629525369326,1
114,SOUTH MAIN ST,01062,42.332269569082,-72.664820976865,1
107,MOSER ST,01060,42.313414142613,-72.649852490355,2
19,EDWARDS SQ,01060,42.323471085319,-72.631467121016,2
450,SPRING ST,01053,42.341451650644,-72.694465589102,3
65,MARKET ST,01060,42.322926722617,-72.629758302416,8
154,SOUTH MAIN ST,01062,42.333511222309,-72.665787997034,4
15,EASTERN AVE,01060,42.318293793275,-72.624332109757,2
21,VALLEY ST,01060,42.314681947378,-72.621893143571,4
389,BRIDGE RD,01062,42.342913664106,-72.66527846114,2
104,DUNPHY DR,010629602,42.30199522446,-72.679426694605,1
98,HINCKLEY ST,01062,42.326795264299,-72.661899380694,2
356,HATFIELD ST,010601538,42.342498592261,-72.644845309036,1
1042,HATHAWAY FARMS,01060,42.3253327,-72.6361794,1
28,COOLIDGE AVE,01060,42.331843097849,-72.623861968808,1
85,WASHINGTON AVE,01060,42.320136093684,-72.649063585628,3
382,PLEASANT ST,010603989,42.315542182101,-72.624749025621,1
10,FLORENCE HTS,01062,42.32383621162,-72.676706520543,1
8,WESTERN AVE,01060,42.32664627597,-72.643546365501,2
48,MURPHY TER,01060,42.331288173949,-72.644125471192,2
70,COOKE AVE,01060,42.340230281623,-72.64462167986,2
49,PROSPECT ST,01060,42.322059489005,-72.635076284704,2
23,OLIVE ST,01060,42.308992269593,-72.636803962587,2
60,PLATINUM CIR,010623663,42.312557260651,-72.674585726426,1
211,WESTHAMPTON RD,01062,42.302579024016,-72.683103248795,2
26,GOLDEN DR,01062,42.32302692827,-72.691706182757,2
757,FLORENCE RD,010623654,42.305770140284,-72.675628519,1
307,DAMON RD,01060,42.335779281489,-72.624497819983,2
30,REVELL AVE,01060,42.308767802226,-72.637666711881,1
392,BRIDGE ST,01060,42.332514153017,-72.622059524349,2
243,ACREBROOK DR,01062,42.315811827926,-72.691131938571,2
1017,HATHAWAY FARMS,01060,42.3253327,-72.6361794,1
1237,BURTS PIT RD,01062,42.310784152854,-72.701665057196,1
41,LINCOLN AVE,01060,42.329315995951,-72.625964066305,1
203,BRIDGE ST,01060,42.326681270416,-72.624885231547,2
2094,HATHAWAY FARMS,01060,42.3253327,-72.6361794,1
160,ACREBROOK DR,01062,42.316523828691,-72.687272072158,2
24,BIRCH LN,01062,42.310171226184,-72.683233671208,2
21,DEWEY CT,01060,42.314404590202,-72.632150246125,2
3,BELANGER PL,01060,42.316742753472,-72.624165266968,2
14,FRUIT ST,010603893,42.31500293236,-72.631128073033,2
39,PINE ST,010621924,42.333230302824,-72.668379849134,2
36,FORT HILL TER,01060,42.313184017461,-72.634417970029,2
15,CLAIRE AVE,010621021,42.345812629138,-72.665853794974,2
58,NORWOOD AVE,01062,42.323832177708,-72.663384905394,3
185,MAIN ST L,010535308,42.35102994477,-72.700853353693,2
195,MAIN ST N,010603117,42.340493613266,-72.677700695985,2
25,WILSON AVE,01060,42.31580537386,-72.629398886407,2
2097,HATHAWAY FARMS,01060,42.3253327,-72.6361794,2
44,MARKET ST,01060,42.322057561168,-72.629690409,4
405,FLORENCE RD,01062,42.317473288773,-72.67219788985,2
24,GRANDVIEW ST,010621028,42.345467420456,-72.667277042133,2
73,MARKET ST,01060,42.323108651826,-72.630033899392,1
20,CARPENTER AVE,01060,42.325073202292,-72.633448183832,2
18,DICKINSON ST,01060,42.332676384753,-72.652067743545,3
20,NORWOOD AVE,010622720,42.322583777049,-72.662398942123,2
26,SUMMER ST,01060,42.323741736973,-72.634134326425,2
2073,HATHAWAY FARMS,010601711,42.333819005794,-72.640486970842,1
148,RIVERBANK RD,010602517,42.332221917963,-72.614129741031,2
408,PLEASANT ST,010603982,42.315239302029,-72.624671744474,2
39,OVERLOOK DR,01062,42.313568160084,-72.691333858618,2
9,FEDERAL ST,01062,42.321418734417,-72.651474891534,1
27,ELIZABETH ST,01060,42.327615559254,-72.625994073519,2
186,JACKSON ST,01060,42.336060159065,-72.643729007171,1
14,RANDOLPH PL,01060,42.317235200814,-72.627051534423,4
41,GREENLEAF DR,010629768,42.296063812587,-72.685059668815,2
120,WOODLAND DR,01062,42.302782327078,-72.708203528406,2
305,WESTHAMPTON RD,010629809,42.303165841058,-72.687239969469,1
97,OAK ST,01062,42.34190997311,-72.674617158563,3
31,FAIRWAY DR,01062,42.298473986936,-72.674653955118,2
4135,HATHAWAY FARMS,010601716,42.333819005794,-72.640486970842,4
1029,HATHAWAY FARMS,01060,42.3253327,-72.6361794,1
11,HAMPSHIRE HTS,01060,42.3253327,-72.6361794,3
51,NORTH MAIN ST,01062,42.33682496582,-72.673613341839,1
2,ISABELLA ST,01060,42.317649015373,-72.624136811413,2
212,CHESTNUT ST,01062,42.34128929318,-72.666419824896,2
81,AUTUMN DR,01062,42.298708764044,-72.675586274208,1
76,PLEASANT ST,01060,42.318927004151,-72.628403367767,5
79,HAWLEY ST,01060,42.318854500688,-72.62544681906,7
1,BREWSTER CT,01060,42.317244714274,-72.630756503265,3
153,BRIDGE ST,01060,42.324880544248,-72.624925045588,2
10,DRYADS GRN,01060,42.320581508018,-72.647597255487,2
8,ALDRICH ST,01060,42.324080072494,-72.636209769471,3
71,GILRAIN TER,01062,42.319187765158,-72.687665434874,3
35,HATFIELD ST,01060,42.334098206989,-72.65452414409,2
3,MARKET ST,01060,42.320975667015,-72.628263054708,7
136,ACREBROOK DR,01062,42.317036591618,-72.686296250991,2
14,FRUIT ST,01060,42.31500293236,-72.631128073033,5
10,PINE BROOK CURVE,01060,42.339072363609,-72.64101259999,2
23,DAY AVE,01060,42.330024769683,-72.624799400859,1
24,WASHINGTON PL,010602827,42.320609210208,-72.65040787526,2
22,LIBERTY ST,01062,42.321747388841,-72.664102312487,3
36,GRANT AVE,01060,42.32798117787,-72.626194401004,1
7,KINGSLEY AVE,01060,42.31694116365,-72.627142142796,3
214,STATE ST,01060,42.32514092807,-72.635746836958,2
115,BROOKSIDE CIR,01062,42.315521814076,-72.695169082235,1
178,PROSPECT ST,010602189,42.326561367291,-72.63839308761,1
37,EASTERN AVE,010603309,42.318472998365,-72.623453015752,4
228,CARDINAL WAY,01062,42.308156593846,-72.692159811357,3
88,HOCKANUM RD,010602513,42.313435390738,-72.621188979885,3
48,HIGH ST,01062,42.336469908402,-72.666024618161,2
22,WASHINGTON PL,01060,42.320609210208,-72.65040787526,3
122,GLENDALE RD,01062,42.294495935689,-72.716321485451,2
70,CONZ ST,01060,42.314082012658,-72.627651008138,5
224,PROSPECT ST,01060,42.328030463461,-72.640376916453,1
9,GLENDALE AVE,01060,42.327567279491,-72.640397871211,3
19,LASELL AVE,01060,42.312930590619,-72.635005206165,1
61,SOUTH ST,010604029,42.31555177938,-72.633766360876,1
79,PINES EDGE DR,010601562,42.345840624695,-72.64609588899,3
53,WEST ST,010603757,42.315742593406,-72.63698551461,2
11,FLORENCE HTS,010622665,42.323725804701,-72.676654506037,2
673,PARK HILL RD,01062,42.293044399607,-72.701588446601,2
1014,HATHAWAY FARMS,01060,42.3253327,-72.6361794,2
455,SPRING ST,010539759,42.343903818328,-72.694671616282,1
170,SOUTH ST,01060,42.311359067592,-72.634921303315,6
3,WALNUT ST,010603242,42.323898394743,-72.630340090315,2
209,NORTH MAIN ST,01062,42.341137622642,-72.67805675635,2
245,WEST FARMS RD,01062,42.301031473233,-72.717403505332,2
3082,HATHAWAY FARMS,010601713,42.333819005794,-72.640486970842,1
169,BRIDGE ST,01060,42.325449382107,-72.624852625944,2
29,SHERMAN AVE,010601811,42.331698007105,-72.624646766402,2
296,ELM ST,010602824,42.323589856887,-72.647713680122,4
84,HIGH ST,01062,42.336784104042,-72.668488813875,1
242,SOUTH ST,01060,42.309322139392,-72.638100223913,4
40,RIVERSIDE DR,01062,42.325661486166,-72.65409825959,1
11,GLENDALE AVE,01060,42.327567279491,-72.640397871211,4
70,OVERLOOK DR,010623548,42.314927034227,-72.691121796468,1
59,CLARK AVE,010604004,42.314632955154,-72.635494122578,2
119,LAKE ST,01062,42.343679141413,-72.673222912789,1
17,FERRY AVE,010604233,42.291971599819,-72.626775434533,2
123,NONOTUCK ST,01062,42.330688993601,-72.666704977242,4
22,MAIN ST N,01060,42.335689476266,-72.67284037362,1
22,FINN ST,01060,42.325458769838,-72.634608825964,2
11,SUMMER ST,01060,42.324202322552,-72.633325891864,4
76,VERNON ST,01060,42.321183957309,-72.650495382329,2
0,SMITH COLLEGE ALBRIGHT,01063,42.318191736357,-72.640216012904,1
3101,HATHAWAY FARMS,01060,42.3253327,-72.6361794,2
155,CRESCENT ST,010602114,42.326781098883,-72.641033303291,3
65,CHERRY ST,01060,42.324376079405,-72.627909254575,1
46,PINE BROOK CURVE,01060,42.339333795169,-72.640725435987,2
31,BIRCH HILL RD,01062,42.322589434834,-72.686719034187,2
9,NORTH MAIN ST,01062,42.335792902082,-72.672419088274,4
157,FLORENCE RD,01062,42.324150229024,-72.678594287801,2
2,SHEPHERDS HOLLOW,01053,42.342406726602,-72.703078748986,2
165,FEDERAL ST,01062,42.325196583907,-72.656752556868,2
6,RANDOLPH PL,01060,42.317235200814,-72.627051534423,1
12,WRIGHT AVE,010603825,42.313331161772,-72.625566512638,2
32,HAMPDEN ST,01060,42.306816034162,-72.639972154349,2
98,BRIERWOOD DR,01062,42.31720435541,-72.688720045932,2
301,COLES MEADOW RD,01060,42.363567344082,-72.644693596589,2
148,SOUTH ST,01060,42.311990769725,-72.634062493515,1
423,FLORENCE RD,01062,42.316960819213,-72.672429398015,1
