FID,UNIQUEID,SPP_COM,SPP_BOT,DBH,LOCATION,ADDRESS,STREET,ONSTR,X,Y,LATITUDE,LONGITUDE
1197,CXK20161011154617,Vacant site small,Vacant site small,0.000000000000000,Street,57.000000000000000,MAIN ST,MAIN ST,103619.911573000000000,898952.938524000000000,42.335121647500003,-72.669528543499993
1198,CXK20161011155235,Vacant site small,Vacant site small,0.000000000000000,Street,99.000000000000000,MAIN ST,MAIN ST,103473.446646000000000,898993.267803000050000,42.335466597900002,-72.671312325299994
1199,CXK20161018090011,Vacant site small,Vacant site small,0.000000000000000,Street,82.000000000000000,CLEMENT ST,CLEMENT ST,103911.301275000010000,897047.202484000010000,42.318002111900000,-72.665677087199995
1200,ZXR20161019080857,Vacant site small,Vacant site small,0.000000000000000,Street,37.000000000000000,HARLOW AVE,HARLOW AVE,106088.919174000000000,895855.467212000050000,42.307538906600001,-72.639069958400000
1201,ZXR20161018083000,Vacant site small,Vacant site small,0.000000000000000,Street,160.000000000000000,SOUTH ST,SOUTH ST,106456.425875000000000,896317.652813000020000,42.311743636700001,-72.634687479999997
1202,CXK20161011120848,Vacant site small,Vacant site small,0.000000000000000,Street,267.000000000000000,LOCUST ST,STRAW AVE,104103.595577999990000,898899.121042000010000,42.334696737900003,-72.663651079399997
1203,ZXR20161018084654,Vacant site small,Vacant site small,0.000000000000000,Street,3.000000000000000,MADISON AVE,MADISON AVE,106595.349519000000000,896096.374055000020000,42.309768292000001,-72.632966878299996
1204,ZXR20161018090520,Vacant site small,Vacant site small,0.000000000000000,Street,176.000000000000000,SOUTH ST,SOUTH ST,106403.816609999990000,896267.147581000000000,42.311282682200002,-72.635317403399995
1205,ZXR20161011135721,Vacant site small,Vacant site small,0.000000000000000,Street,25.000000000000000,HENSHAW AVE,PROSPECT ST,106319.345917000000000,897353.073550999980000,42.321048136300000,-72.636517409400000
1206,ZXR20161013115924,Vacant site small,Vacant site small,0.000000000000000,Street,42.000000000000000,PHILLIPS PL,PHILLIPS PL,107274.580058000010000,897339.441769000030000,42.321039422100000,-72.624927844599995
1207,CXK20161018121525,Vacant site small,Vacant site small,0.000000000000000,Street,21.000000000000000,LIBERTY ST,LIBERTY ST,104074.691428000010000,897465.970049000000000,42.321791952300003,-72.663764513600000
1208,CXK20161025135131,Vacant site small,Vacant site small,0.000000000000000,Street,112.000000000000000,ACREBROOK DR,ACREBROOK DR,102180.635262000000000,897061.095301999940000,42.317912331199999,-72.686671907900006
1209,CXK20161025120314,Vacant site small,Vacant site small,0.000000000000000,Street,55.000000000000000,BRIERWOOD DR,BRIERWOOD DR,101907.693575000000000,897109.757864000040000,42.318316158099996,-72.689990840299998
1210,CXK20161025134213,Vacant site large,Vacant site large,0.000000000000000,Street,27.000000000000000,BEATTIE DR,BEATTIE DR,102056.636925000000000,896997.165846999970000,42.317321298400003,-72.688165166700003
1211,CXK20161021140417,Vacant site small,Vacant site small,0.000000000000000,Street,221.000000000000000,NORTH MAIN ST,NORTH MAIN ST,102867.405006999990000,899659.623333000000000,42.341389950000000,-72.678777212200004
1212,CXK20161025094249,Vacant site medium,Vacant site medium,0.000000000000000,Street,258.000000000000000,RYAN RD,RYAN RD,102106.058900000000000,897653.702582000060000,42.323237630199998,-72.687676591499994
1213,CXK20161025085629,Vacant site small,Vacant site small,0.000000000000000,Street,148.000000000000000,RYAN RD,RYAN RD,102415.534539000000000,897991.523775000010000,42.326317423799999,-72.683979317300000
1214,CXK20161025090933,Vacant site small,Vacant site small,0.000000000000000,Street,222.000000000000000,RYAN RD,RYAN RD,102244.643194000000000,897802.147556000040000,42.324591288999997,-72.686020505599998
1215,ZXR20161013143820,Vacant site medium,Vacant site medium,0.000000000000000,Street,18.000000000000000,HANCOCK ST,HANCOCK ST,107344.281807000010000,897138.082322999950000,42.319235041100001,-72.624050143000005
1216,CXK20161025085717,Vacant site small,Vacant site small,0.000000000000000,Street,158.000000000000000,RYAN RD,RYAN RD,102395.698422000000000,897965.960744000040000,42.326084826799999,-72.684215649600006
1217,CXK20161012110739,Vacant site small,Vacant site small,0.000000000000000,Street,39.000000000000000,GARFIELD AVE,GARFIELD AVE,104034.464665000010000,899160.967802000000000,42.337045386600003,-72.664533218900004
1218,CXK20161012111846,Vacant site small,Vacant site small,0.000000000000000,Street,87.000000000000000,CHESTNUT ST,CHESTNUT ST,103831.276853000000000,899153.856409000000000,42.336956369600003,-72.666997396900001
1219,CXK20161014114244,Vacant site small,Vacant site small,0.000000000000000,Street,78.000000000000000,SOUTH MAIN ST,SOUTH MAIN ST,104135.443321000000000,898466.675964000050000,42.330807778400001,-72.663193115900000
1220,CXK20161012085755,Vacant site small,Vacant site small,0.000000000000000,Street,14.000000000000000,DANA ST,LOCUST ST,104778.354409000010000,898643.068601000010000,42.332474332200000,-72.655422164800001
1221,CXK20161013082047,Vacant site small,Vacant site small,0.000000000000000,Street,137.000000000000000,HIGH ST,HIGH ST,103521.166015000000000,899196.884769000000000,42.337305451900001,-72.670767254099999
1222,CXK20161018085725,Vacant site large,Vacant site large,0.000000000000000,Street,54.000000000000000,CLEMENT ST,CLEMENT ST,103906.313752999990000,897110.472139999970000,42.318571053200003,-72.665748074000007
1223,CXK20161018121142,Vacant site large,Vacant site large,0.000000000000000,Street,51.000000000000000,LIBERTY ST,LIBERTY ST,104016.945980000000000,897583.886977000050000,42.322846347499997,-72.664484522799995
1224,CXK20161018133949,Vacant site small,Vacant site small,0.000000000000000,Street,54.000000000000000,NORWOOD AVE,NORWOOD AVE,104137.925938999990000,897664.324828000040000,42.323585310200002,-72.663030258800006
1225,CXK20161012091313,Vacant site small,Vacant site small,0.000000000000000,Street,204.000000000000000,NORTH ELM ST,NORTH ELM ST,104923.354330999990000,898803.808654000050000,42.333938985200000,-72.653689325599998
1226,CXK20161012082428,Vacant site large,Vacant site large,0.000000000000000,Street,125.000000000000000,LOCUST ST,LOCUST ST,104629.257805000000000,898696.826375999950000,42.332940063700001,-72.657239934800003
1227,CXK20161012112937,Vacant site small,Vacant site small,0.000000000000000,Borderline,155.000000000000000,CHESTNUT ST,CHESTNUT ST,103879.469969000000000,899439.219354999950000,42.339531136700003,-72.666460004499996
1228,CXK20161014133352,Vacant site small,Vacant site small,0.000000000000000,Street,37.000000000000000,BERKSHIRE TERR,BERKSHIRE TERR,104085.887688000000000,898801.897364999980000,42.333819355700001,-72.663849831799993
1229,CXK20161012133509,Vacant site medium,Vacant site medium,0.000000000000000,Borderline,8.000000000000000,FOX FARMS RD,BRIDGE RD,103881.737857000000000,899890.335090999960000,42.343592349500000,-72.666507350200007
1230,JXS20161019152105,Vacant site large,Vacant site large,0.000000000000000,Street,77.000000000000000,VILLAGE HILL RD,VILLAGE HILL RD,105362.872105000000000,896519.644573000030000,42.313430247900001,-72.647983714999995
1231,CXK20161013081941,Vacant site small,Vacant site small,0.000000000000000,Street,137.000000000000000,HIGH ST,HIGH ST,103473.667640000000000,899198.154964999990000,42.337311015499999,-72.671343784399994
1232,CXK20161025091051,Vacant site small,Vacant site small,0.000000000000000,Street,238.000000000000000,RYAN RD,RYAN RD,102217.579272000000000,897774.459441000010000,42.324338652800002,-72.686344145299998
1233,CXK20161025112121,Vacant site small,Vacant site small,0.000000000000000,Street,54.000000000000000,ACREBROOK DR,ACREBROOK DR,102013.381639000000000,897204.478588000060000,42.319182099999999,-72.688724882000002
1234,JXS20161108081945,Vacant site large,Vacant site large,0.000000000000000,Borderline,307.000000000000000,AUDUBON RD,AUDUBON RD,99961.054112099999000,901669.698344000030000,42.359117426399997,-72.714390553699999
1235,ZXR20161025112656,Vacant site large,Vacant site large,0.000000000000000,Street,177.000000000000000,BRIDGE ST,BRIDGE ST,107268.949110000000000,897855.286669999940000,42.325682426100002,-72.625078692100004
1236,CXK20161025120521,Vacant site large,Vacant site large,0.000000000000000,Street,31.000000000000000,BRIERWOOD DR,BRIERWOOD DR,101865.381791000010000,897190.222048999970000,42.319035180199997,-72.690517695699995
1237,ZXR20161025093441,Vacant site large,Vacant site large,0.000000000000000,Street,48.000000000000000,BATES ST,BATES ST,107041.398180000000000,898598.093745999970000,42.332342163200003,-72.627958351100006
1238,ZXR20161025113029,Vacant site large,Vacant site large,0.000000000000000,Street,189.000000000000000,BRIDGE ST,BRIDGE ST,107268.613979000000000,897896.925055000000000,42.326057217799999,-72.625089420899997
1239,CXK20161012144344,Vacant site large,Vacant site large,0.000000000000000,Street,66.000000000000000,FOX FARMS RD,FOX FARMS RD,103782.383516999990000,899622.539193999950000,42.341169419099998,-72.667668492000004
1240,CXK20161012135842,Vacant site small,Vacant site small,0.000000000000000,Street,475.000000000000000,BRIDGE RD,BRIDGE RD,104345.077062000000000,899609.758099999980000,42.341123508199999,-72.660838544599997
1241,CXK20161013113343,Vacant site medium,Vacant site medium,0.000000000000000,Street,575.000000000000000,BRIDGE RD,BRIDGE RD,104652.820263999990000,899392.440963999950000,42.339204864899997,-72.657068553700000
1242,JXS20161025134200,Vacant site small,Vacant site small,0.000000000000000,Street,329.000000000000000,PROSPECT ST,PROSPECT ST,105428.005060000000000,898376.369944000030000,42.330152458400001,-72.647496706300004
1243,JXS20161025145021,Vacant site small,Vacant site small,0.000000000000000,Street,37.000000000000000,PROSPECT AVE,PROSPECT AVE,105196.393881000000000,898604.599125999960000,42.332178896800002,-72.650343983400006
1244,CXK20161012110935,Vacant site small,Vacant site small,0.000000000000000,Street,36.000000000000000,HIGH ST,HIGH ST,103993.316239000010000,899100.343831000030000,42.336494591600001,-72.665022441800005
1245,CXK20161011102639,Vacant site small,Vacant site small,0.000000000000000,Street,93.000000000000000,MAIN ST,MAIN ST,103501.846966000000000,898985.020402999940000,42.335395865499997,-72.670966367899993
1246,CXK20161012112020,Vacant site small,Vacant site small,0.000000000000000,Street,91.000000000000000,CHESTNUT ST,CHESTNUT ST,103835.745538000000000,899181.236103000000000,42.337203391599999,-72.666947722000003
1247,CXK20161012132013,Vacant site medium,Vacant site medium,0.000000000000000,Street,229.000000000000000,CHESTNUT ST,CHESTNUT ST,103938.298895000000000,899695.033995999950000,42.341841215400002,-72.665788608599996
1248,CXK20161012143802,Vacant site large,Vacant site large,0.000000000000000,Street,35.000000000000000,STRAWBERRY HILL,FOX FARMS RD,103757.214287000000000,899523.899480000020000,42.340278364400000,-72.667957509800004
1249,JXS20161019090833,Vacant site large,Vacant site large,0.000000000000000,Street,2.000000000000000,BURTS PIT RD,BURTS PIT RD,105150.462056000000000,896239.179569000030000,42.310879720599999,-72.650514129000001
1250,CXK20161012085001,Vacant site small,Vacant site small,0.000000000000000,Street,15.000000000000000,HATFIELD ST,HATFIELD ST,104745.227790000000000,898719.716581000020000,42.333160277600001,-72.655836677200000
1251,CXK20161012094035,Vacant site large,Vacant site large,0.000000000000000,Street,14.000000000000000,GARFIELD ST,GARFIELD ST,104107.914394000010000,899190.634986000020000,42.337321474500001,-72.663646934699997
1252,ZXR20161021110404,Vacant site small,Vacant site small,0.000000000000000,Street,39.000000000000000,NORTH ST,NORTH ST,106788.306686000000000,897732.118983000050000,42.324516440600000,-72.630889692599993
1253,CXK20161012131029,Vacant site small,Vacant site small,0.000000000000000,Street,181.000000000000000,CHESTNUT ST,CHESTNUT ST,103891.320100000000000,899513.945686000050000,42.340205280500001,-72.666328615599994
1254,CXK20161012132223,Vacant site small,Vacant site small,0.000000000000000,Street,245.000000000000000,CHESTNUT ST,CHESTNUT ST,103955.113979000000000,899755.900410000000000,42.342391202300000,-72.665594662399997
1255,CXK20161017110041,Vacant site large,Vacant site large,0.000000000000000,Street,26.000000000000000,NONOTUCK ST,NONOTUCK ST,104214.499419999990000,898287.193816000010000,42.329201780699997,-72.662204318899995
1256,CXK20161014083624,Vacant site small,Vacant site small,0.000000000000000,Street,43.000000000000000,MANN TERR,MANN TERR,103568.801196999990000,898570.864588000000000,42.331675911900000,-72.670085070499994
1257,CXK20161014084243,Vacant site large,Vacant site large,0.000000000000000,Street,90.000000000000000,BEACON ST,MANN TERR,103671.956565999990000,898601.714368000040000,42.331966353900000,-72.668838681099999
1258,CXK20161014085802,Vacant site small,Vacant site small,0.000000000000000,Street,70.000000000000000,BEACON ST,BEACON ST,103777.685501000000000,898603.109428000050000,42.331991948300001,-72.667556164600001
1259,CXK20161014085254,Vacant site small,Vacant site small,0.000000000000000,Street,90.000000000000000,BEACON ST,BEACON ST,103692.773539999990000,898626.894235000010000,42.332195590700003,-72.668590306400006
1260,CXK20161014093517,Vacant site small,Vacant site small,0.000000000000000,Street,171.000000000000000,NONOTUCK ST,NONOTUCK ST,103620.151084000000000,898479.176958000050000,42.330856880299997,-72.669446822699996
1261,CXK20161014114057,Vacant site small,Vacant site small,0.000000000000000,Street,90.000000000000000,SOUTH MAIN ST,SOUTH MAIN ST,104103.251208000000000,898519.477480000000000,42.331279144900002,-72.663592416800000
1262,ZXR20161012081951,Vacant site small,Vacant site small,0.000000000000000,Street,33.000000000000000,TRUMBULL RD,STATE ST,106469.533316000000000,897455.537865999970000,42.321988527499997,-72.634712113099994
1263,ZXR20161017120214,Vacant site large,Vacant site large,0.000000000000000,Street,31.000000000000000,FAIR ST,FAIR ST,107440.375128999990000,897776.837487000040000,42.324996558499997,-72.622986540499994
1264,CXK20161014121153,Vacant site small,Vacant site small,0.000000000000000,Street,87.000000000000000,NONOTUCK ST,NONOTUCK ST,104014.733494999990000,898380.253558999980000,42.330014974999997,-72.664643275299994
1265,CXK20161014145104,Vacant site medium,Vacant site medium,0.000000000000000,Street,480.000000000000000,ELM ST,ELM ST,104836.660406000000000,898041.377716999970000,42.327065008700004,-72.654615941000003
1266,CXK20161014152502,Vacant site small,Vacant site small,0.000000000000000,Street,593.000000000000000,ELM ST,ELM ST,104480.855648000000000,898192.081296000050000,42.328378203699998,-72.658957229600006
1267,ZXR20161021143634,Vacant site small,Vacant site small,0.000000000000000,Street,125.000000000000000,NORTH ST,NORTH ST,106862.400460000000000,898023.658360000000000,42.327149735799999,-72.630037714300002
